序号,基金,停牌股占比,股票占比,停牌股在股票中占比
0,http://fund.eastmoney.com/000001.html,5.55,69.9,7.827926657263751
2,http://fund.eastmoney.com/000003.html,0,10.330000000000002,0
3,http://fund.eastmoney.com/000004.html,0,10.330000000000002,0
4,http://fund.eastmoney.com/000005.html,0,2.38,0
5,http://fund.eastmoney.com/000007.html,0.55,15.190000000000001,3.3971587399629404
9,http://fund.eastmoney.com/000011.html,5.5,86.14000000000001,6.31168235024099
12,http://fund.eastmoney.com/000014.html,0,0,0
15,http://fund.eastmoney.com/000017.html,2.69,80.78000000000004,3.289312790413302
16,http://fund.eastmoney.com/000020.html,1.32,79.13000000000004,1.64732309996256
17,http://fund.eastmoney.com/000021.html,9.65,92.07000000000005,10.3685398087461
22,http://fund.eastmoney.com/000026.html,0,1,0
23,http://fund.eastmoney.com/000027.html,0,1,0
24,http://fund.eastmoney.com/000028.html,0,7.099999999999999,0
25,http://fund.eastmoney.com/000029.html,1.03,88.80999999999999,1.1468656051664627
26,http://fund.eastmoney.com/000030.html,0.45,4.609999999999999,8.02139037433155
27,http://fund.eastmoney.com/000031.html,11.3,65.54999999999997,16.979714500375664
32,http://fund.eastmoney.com/000039.html,1.45,66.85000000000004,2.1370670596904926
33,http://fund.eastmoney.com/000041.html,0,84.40999999999998,0
34,http://fund.eastmoney.com/000042.html,1.53,94.32999999999996,1.6049512220707025
35,http://fund.eastmoney.com/000043.html,0,86.05999999999993,0
36,http://fund.eastmoney.com/000044.html,0,86.05999999999993,0
37,http://fund.eastmoney.com/000045.html,0.25,13.220000000000004,1.7580872011251754
38,http://fund.eastmoney.com/000046.html,0.25,13.220000000000004,1.7580872011251754
39,http://fund.eastmoney.com/000047.html,0,1.97,0
40,http://fund.eastmoney.com/000048.html,0,1.97,0
41,http://fund.eastmoney.com/000049.html,0,57.069999999999965,0
45,http://fund.eastmoney.com/000053.html,0,2.07,0
46,http://fund.eastmoney.com/000054.html,0,3.5,0
47,http://fund.eastmoney.com/000055.html,0,89.73000000000002,0
48,http://fund.eastmoney.com/000056.html,0,75.62,0
49,http://fund.eastmoney.com/000057.html,2.11,78.49000000000001,2.6544219398666495
50,http://fund.eastmoney.com/000058.html,0.46,3.56,10.087719298245613
52,http://fund.eastmoney.com/000061.html,25.450000000000003,92.99000000000002,27.07734865411214
51,http://fund.eastmoney.com/000059.html,2.92,89.71999999999993,3.2186948853615545
54,http://fund.eastmoney.com/000063.html,1.98,92.73000000000002,2.112450656139976
56,http://fund.eastmoney.com/000065.html,0,25.370000000000005,0
57,http://fund.eastmoney.com/000066.html,0,7.42,0
58,http://fund.eastmoney.com/000067.html,0,19.440000000000005,0
59,http://fund.eastmoney.com/000068.html,0,19.440000000000005,0
60,http://fund.eastmoney.com/000069.html,0,5.5,0
61,http://fund.eastmoney.com/000070.html,0,5.5,0
63,http://fund.eastmoney.com/000072.html,0,7.159999999999999,0
64,http://fund.eastmoney.com/000073.html,0,91.38,0
71,http://fund.eastmoney.com/000080.html,0,3.88,0
72,http://fund.eastmoney.com/000081.html,0,3.88,0
73,http://fund.eastmoney.com/000082.html,2.53,88.68000000000013,2.8211418376449555
74,http://fund.eastmoney.com/000083.html,0,88.66000000000001,0
82,http://fund.eastmoney.com/000091.html,0,0.98,0
83,http://fund.eastmoney.com/000092.html,0,0.98,0
84,http://fund.eastmoney.com/000093.html,0,0.98,0
89,http://fund.eastmoney.com/000107.html,0,3.0700000000000003,0
91,http://fund.eastmoney.com/000109.html,0,3.0700000000000003,0
92,http://fund.eastmoney.com/000110.html,0,5.07,0
99,http://fund.eastmoney.com/000117.html,20.12,84.14999999999999,23.628890193775693
100,http://fund.eastmoney.com/000118.html,2.94,20.45000000000001,13.7062937062937
101,http://fund.eastmoney.com/000119.html,2.94,20.45000000000001,13.7062937062937
102,http://fund.eastmoney.com/000120.html,0,74.55000000000001,0
103,http://fund.eastmoney.com/000121.html,2.9699999999999998,27.140000000000008,10.554371002132193
104,http://fund.eastmoney.com/000122.html,0,3.89,0
105,http://fund.eastmoney.com/000123.html,0,3.89,0
106,http://fund.eastmoney.com/000124.html,2.86,77.81,3.628981093769826
107,http://fund.eastmoney.com/000125.html,0.22,12.219999999999999,1.6641452344931922
108,http://fund.eastmoney.com/000126.html,0,6.2,0
109,http://fund.eastmoney.com/000127.html,0,83.26,0
112,http://fund.eastmoney.com/000130.html,0,2.19,0
113,http://fund.eastmoney.com/000131.html,0,2.19,0
116,http://fund.eastmoney.com/000136.html,7.0600000000000005,50.53999999999999,13.698098564221965
122,http://fund.eastmoney.com/000142.html,0,2.38,0
123,http://fund.eastmoney.com/000143.html,1.99,19.200000000000003,9.85148514851485
126,http://fund.eastmoney.com/000149.html,0,3.92,0
127,http://fund.eastmoney.com/000150.html,0,3.92,0
141,http://fund.eastmoney.com/000165.html,0.41000000000000003,40.989999999999995,0.9764229578471065
142,http://fund.eastmoney.com/000166.html,0,3.51,0
143,http://fund.eastmoney.com/000167.html,3.88,86.17000000000007,4.451072616725934
144,http://fund.eastmoney.com/000171.html,0,13.749999999999998,0
145,http://fund.eastmoney.com/000172.html,0.78,89.27,0.8640744433366567
146,http://fund.eastmoney.com/000173.html,0,92.36000000000003,0
147,http://fund.eastmoney.com/000174.html,0,4.84,0
150,http://fund.eastmoney.com/000177.html,0,2.1,0
151,http://fund.eastmoney.com/000178.html,0,4.169999999999999,0
148,http://fund.eastmoney.com/000175.html,0,4.84,0
152,http://fund.eastmoney.com/000179.html,0.11,90.88,0.1197213757074445
153,http://fund.eastmoney.com/000180.html,0.11,90.88,0.1197213757074445
154,http://fund.eastmoney.com/000181.html,0,15.120000000000001,0
155,http://fund.eastmoney.com/000182.html,0,15.120000000000001,0
156,http://fund.eastmoney.com/000183.html,0,2.78,0
157,http://fund.eastmoney.com/000184.html,3.15,19.939999999999998,15.042979942693412
158,http://fund.eastmoney.com/000185.html,3.15,19.939999999999998,15.042979942693412
162,http://fund.eastmoney.com/000189.html,0.61,11.399999999999995,4.91935483870968
163,http://fund.eastmoney.com/000190.html,0,13.25,0
166,http://fund.eastmoney.com/000193.html,0,89.39,0
168,http://fund.eastmoney.com/000195.html,0,3.83,0
169,http://fund.eastmoney.com/000196.html,0,3.83,0
172,http://fund.eastmoney.com/000199.html,15.65,67.76,22.760325770796975
180,http://fund.eastmoney.com/000207.html,0,1.29,0
181,http://fund.eastmoney.com/000208.html,0,1.29,0
187,http://fund.eastmoney.com/000214.html,15.47,67.06000000000006,22.72994416691153
188,http://fund.eastmoney.com/000215.html,0.03,9.069999999999999,0.297914597815293
192,http://fund.eastmoney.com/000219.html,0.04,92.51,0.0427761736712651
193,http://fund.eastmoney.com/000220.html,0,86.84,0
198,http://fund.eastmoney.com/000227.html,0,1.87,0
200,http://fund.eastmoney.com/000236.html,0.99,16.060000000000002,5.803048065650644
204,http://fund.eastmoney.com/000240.html,0,0.42,0
205,http://fund.eastmoney.com/000241.html,14.160000000000002,74.20000000000002,18.829787234042552
203,http://fund.eastmoney.com/000239.html,0,0.42,0
206,http://fund.eastmoney.com/000242.html,0,22.029999999999998,0
210,http://fund.eastmoney.com/000248.html,0,2.9499999999999984,0
211,http://fund.eastmoney.com/000251.html,0,90.06,0
214,http://fund.eastmoney.com/000254.html,0,1.81,0
215,http://fund.eastmoney.com/000255.html,0,1.81,0
216,http://fund.eastmoney.com/000256.html,0.51,10.670000000000002,4.3701799485861175
219,http://fund.eastmoney.com/000259.html,0,67.20000000000002,0
220,http://fund.eastmoney.com/000260.html,0,4.98,0
221,http://fund.eastmoney.com/000263.html,18.98,85.52000000000004,21.937124364308822
222,http://fund.eastmoney.com/000264.html,0,75.63000000000002,0
228,http://fund.eastmoney.com/000270.html,0,1.2000000000000002,0
231,http://fund.eastmoney.com/000273.html,0,92.04999999999998,0
235,http://fund.eastmoney.com/000278.html,0,21.02,0
236,http://fund.eastmoney.com/000279.html,2.9,51.749999999999964,5.497630331753558
240,http://fund.eastmoney.com/000287.html,0,0.67,0
241,http://fund.eastmoney.com/000288.html,0,0.67,0
244,http://fund.eastmoney.com/000291.html,0,0.02,0
245,http://fund.eastmoney.com/000292.html,0,0.02,0
246,http://fund.eastmoney.com/000293.html,0,0.02,0
247,http://fund.eastmoney.com/000294.html,0,89.50000000000001,0
248,http://fund.eastmoney.com/000295.html,0,5.47,0
249,http://fund.eastmoney.com/000296.html,0,5.47,0
250,http://fund.eastmoney.com/000297.html,0,8.84,0
259,http://fund.eastmoney.com/000306.html,0,4.2,0
261,http://fund.eastmoney.com/000308.html,3.79,66.36,5.626484560570072
262,http://fund.eastmoney.com/000309.html,0,80.44999999999999,0
264,http://fund.eastmoney.com/000311.html,0.12,94.52999999999999,0.12561499005547996
265,http://fund.eastmoney.com/000312.html,1,92.91999999999993,1.0647359454855203
266,http://fund.eastmoney.com/000313.html,1,92.91999999999993,1.0647359454855203
267,http://fund.eastmoney.com/000314.html,0.01,19.320000000000007,0.04921259842519683
277,http://fund.eastmoney.com/000326.html,0.63,11.569999999999999,5.011933174224344
278,http://fund.eastmoney.com/000327.html,0.11,11.239999999999988,0.8986928104575173
279,http://fund.eastmoney.com/000328.html,2.78,91.03,3.020754101923286
284,http://fund.eastmoney.com/000333.html,0.45,8.86,4.563894523326573
285,http://fund.eastmoney.com/000334.html,0.45,8.86,4.563894523326573
287,http://fund.eastmoney.com/000336.html,0,76.18000000000006,0
289,http://fund.eastmoney.com/000339.html,8.549999999999999,82.51000000000006,10.238294814992207
290,http://fund.eastmoney.com/000341.html,0,1.37,0
291,http://fund.eastmoney.com/000342.html,0,1.37,0
294,http://fund.eastmoney.com/000346.html,0,0.25,0
295,http://fund.eastmoney.com/000347.html,0,0.25,0
298,http://fund.eastmoney.com/000354.html,0.04,80.89000000000003,0.04884601294419341
302,http://fund.eastmoney.com/000360.html,0,1.18,0
303,http://fund.eastmoney.com/000361.html,0,1.18,0
304,http://fund.eastmoney.com/000362.html,2.08,45.82999999999999,4.441597266709375
305,http://fund.eastmoney.com/000363.html,2.08,45.82999999999999,4.441597266709375
307,http://fund.eastmoney.com/000367.html,1.45,28.68000000000001,4.885444743935309
309,http://fund.eastmoney.com/000369.html,0,83.14999999999999,0
310,http://fund.eastmoney.com/000370.html,0,83.14999999999999,0
313,http://fund.eastmoney.com/000373.html,0,0.6700000000000002,0
314,http://fund.eastmoney.com/000376.html,0,0.6700000000000002,0
315,http://fund.eastmoney.com/000377.html,0,18.75,0
316,http://fund.eastmoney.com/000378.html,0,18.75,0
320,http://fund.eastmoney.com/000385.html,0,15.22,0
321,http://fund.eastmoney.com/000386.html,0,15.22,0
322,http://fund.eastmoney.com/000387.html,0,0.73,0
323,http://fund.eastmoney.com/000388.html,0,0.73,0
325,http://fund.eastmoney.com/000390.html,0.02,85.92000000000044,0.023009664058904623
326,http://fund.eastmoney.com/000394.html,0,28.76,0
330,http://fund.eastmoney.com/000398.html,0,9.5,0
331,http://fund.eastmoney.com/000400.html,0,0.23,0
332,http://fund.eastmoney.com/000401.html,0,0.23,0
335,http://fund.eastmoney.com/000404.html,0,86.86000000000001,0
336,http://fund.eastmoney.com/000405.html,0,10.91,0
337,http://fund.eastmoney.com/000406.html,0,9.69,0
338,http://fund.eastmoney.com/000407.html,0,9.69,0
339,http://fund.eastmoney.com/000408.html,0.02,87.92000000000003,0.022492127755285644
340,http://fund.eastmoney.com/000409.html,8,83.14000000000011,9.507962918944603
341,http://fund.eastmoney.com/000410.html,0,68.76,0
342,http://fund.eastmoney.com/000411.html,0,89.45999999999998,0
345,http://fund.eastmoney.com/000414.html,0.6000000000000001,50.929999999999986,1.155401502021953
348,http://fund.eastmoney.com/000417.html,0,26.680000000000014,0
349,http://fund.eastmoney.com/000418.html,0,87.33000000000004,0
352,http://fund.eastmoney.com/000421.html,0,10.69,0
353,http://fund.eastmoney.com/000422.html,0,10.69,0
354,http://fund.eastmoney.com/000423.html,0,82.87000000000002,0
357,http://fund.eastmoney.com/000426.html,0,7.06,0
358,http://fund.eastmoney.com/000427.html,0,7.06,0
362,http://fund.eastmoney.com/000431.html,2.48,95.10999999999999,2.5803766517531996
363,http://fund.eastmoney.com/000432.html,8.93,86.07000000000009,10.256115768921546
364,http://fund.eastmoney.com/000433.html,0,93.30999999999997,0
366,http://fund.eastmoney.com/000435.html,0,18.349999999999994,0
367,http://fund.eastmoney.com/000436.html,0,10.900000000000002,0
371,http://fund.eastmoney.com/000452.html,1.48,43.73,3.308741336910351
372,http://fund.eastmoney.com/000457.html,0.92,83.42,1.089789149490642
373,http://fund.eastmoney.com/000458.html,0,83.65000000000005,0
375,http://fund.eastmoney.com/000462.html,1.96,79.87000000000002,2.42364288364041
379,http://fund.eastmoney.com/000466.html,0.41,11.450000000000001,3.293172690763052
380,http://fund.eastmoney.com/000467.html,0,5.36,0
383,http://fund.eastmoney.com/000471.html,30.81,94.9,32.12721584984359
385,http://fund.eastmoney.com/000473.html,0,19.740000000000002,0
386,http://fund.eastmoney.com/000474.html,0,19.740000000000002,0
389,http://fund.eastmoney.com/000477.html,2.99,91.74000000000001,3.2240672848824667
391,http://fund.eastmoney.com/000479.html,0,5.36,0
392,http://fund.eastmoney.com/000480.html,0,72.98999999999997,0
393,http://fund.eastmoney.com/000481.html,0,20.009999999999998,0
405,http://fund.eastmoney.com/000496.html,4.59,93.50000000000007,4.857142857142853
414,http://fund.eastmoney.com/000507.html,0,26.340000000000003,0
415,http://fund.eastmoney.com/000508.html,0,26.340000000000003,0
418,http://fund.eastmoney.com/000511.html,0.23,39.419999999999966,0.5690252350321627
419,http://fund.eastmoney.com/000512.html,0.95,34.64999999999999,2.6647966339410947
424,http://fund.eastmoney.com/000520.html,0,76.74000000000005,0
425,http://fund.eastmoney.com/000522.html,1.82,93.17999999999998,1.9324697387980467
426,http://fund.eastmoney.com/000523.html,0.01,93.29,0.010605578534309046
427,http://fund.eastmoney.com/000524.html,0,90.50999999999999,0
428,http://fund.eastmoney.com/000526.html,0,28.13000000000001,0
429,http://fund.eastmoney.com/000527.html,0,63.71000000000003,0
431,http://fund.eastmoney.com/000529.html,1.35,92.61999999999999,1.4419995727408674
432,http://fund.eastmoney.com/000530.html,0,12.039999999999997,0
433,http://fund.eastmoney.com/000531.html,4.25,88.94000000000004,4.725372470535911
434,http://fund.eastmoney.com/000532.html,0,63.949999999999996,0
436,http://fund.eastmoney.com/000534.html,1.7699999999999998,82.43000000000002,2.1215390147428974
437,http://fund.eastmoney.com/000535.html,9.86,73.72000000000001,13.195931477516057
438,http://fund.eastmoney.com/000536.html,0,8.71,0
439,http://fund.eastmoney.com/000538.html,0.9500000000000001,18.50999999999999,4.869297796002052
442,http://fund.eastmoney.com/000541.html,5.54,84.91999999999997,6.447858472998139
445,http://fund.eastmoney.com/000545.html,23.64,89.34,26.167810493690503
446,http://fund.eastmoney.com/000546.html,0,1.43,0
450,http://fund.eastmoney.com/000550.html,12.33,80.66,15.099191770756796
451,http://fund.eastmoney.com/000551.html,0,80.41,0
454,http://fund.eastmoney.com/000554.html,0.78,73.81000000000003,1.0426413581072045
455,http://fund.eastmoney.com/000556.html,0,22.920000000000016,0
456,http://fund.eastmoney.com/000557.html,0,22.920000000000016,0
463,http://fund.eastmoney.com/000566.html,0.04,91.0800000000002,0.043440486533449084
464,http://fund.eastmoney.com/000567.html,10.71,79.24000000000002,13.34745762711864
466,http://fund.eastmoney.com/000571.html,22.54,31.08,70.26184538653366
467,http://fund.eastmoney.com/000572.html,0,15.109999999999998,0
468,http://fund.eastmoney.com/000573.html,0,0,0
469,http://fund.eastmoney.com/000574.html,0.57,89.14,0.6323496782782337
472,http://fund.eastmoney.com/000577.html,1.08,92.69999999999996,1.1526147278548564
473,http://fund.eastmoney.com/000578.html,1.15,14.63,7.357645553422904
474,http://fund.eastmoney.com/000579.html,1.15,14.63,7.357645553422904
479,http://fund.eastmoney.com/000585.html,0.39999999999999997,40.939999999999976,0.9537434430138299
480,http://fund.eastmoney.com/000586.html,0,94.7,0
481,http://fund.eastmoney.com/000587.html,0,81.74,0
483,http://fund.eastmoney.com/000589.html,3.9,94.35000000000004,4.09019402202412
484,http://fund.eastmoney.com/000590.html,0,37.99,0
485,http://fund.eastmoney.com/000591.html,0,78.08999999999997,0
486,http://fund.eastmoney.com/000592.html,0,84.22000000000007,0
487,http://fund.eastmoney.com/000593.html,0,89.61000000000001,0
488,http://fund.eastmoney.com/000594.html,0,89.00999999999998,0
489,http://fund.eastmoney.com/000595.html,6.949999999999999,94.16000000000001,7.303488860865908
490,http://fund.eastmoney.com/000596.html,15.910000000000004,93.08,16.91113945578232
491,http://fund.eastmoney.com/000597.html,0,29.260000000000005,0
492,http://fund.eastmoney.com/000598.html,0,72.42000000000004,0
495,http://fund.eastmoney.com/000601.html,0.96,87.02,1.0906612133606
497,http://fund.eastmoney.com/000603.html,5.17,75.65000000000002,6.744944553163729
502,http://fund.eastmoney.com/000609.html,4.04,68.92000000000002,5.778032036613271
503,http://fund.eastmoney.com/000612.html,0,76.64000000000004,0
507,http://fund.eastmoney.com/000616.html,0.29,6.8099999999999845,3.7131882202304807
508,http://fund.eastmoney.com/000617.html,0.29,6.8099999999999845,3.7131882202304807
510,http://fund.eastmoney.com/000619.html,0,91.57000000000004,0
519,http://fund.eastmoney.com/000628.html,4.849999999999999,81.48000000000012,5.880213385063036
526,http://fund.eastmoney.com/000639.html,0,20.54,0
535,http://fund.eastmoney.com/000649.html,0,1.6300000000000001,0
532,http://fund.eastmoney.com/000646.html,0,93.94999999999999,0
538,http://fund.eastmoney.com/000652.html,2.94,87.50999999999999,3.321658569653147
539,http://fund.eastmoney.com/000654.html,2.23,94.71999999999998,2.329711659005433
548,http://fund.eastmoney.com/000663.html,1.94,85.61,2.239926105530539
549,http://fund.eastmoney.com/000664.html,0,16.19,0
551,http://fund.eastmoney.com/000667.html,0.31,25.010000000000005,1.1918492887351015
552,http://fund.eastmoney.com/000668.html,0,6.12,0
553,http://fund.eastmoney.com/000669.html,0,6.12,0
554,http://fund.eastmoney.com/000672.html,0.31,25.010000000000005,1.1918492887351015
555,http://fund.eastmoney.com/000674.html,0,0.3,0
556,http://fund.eastmoney.com/000675.html,0,0.3,0
557,http://fund.eastmoney.com/000676.html,0,0.3,0
560,http://fund.eastmoney.com/000679.html,0.24,19.409999999999997,1.175894169524743
564,http://fund.eastmoney.com/000684.html,0,67.21999999999998,0
568,http://fund.eastmoney.com/000688.html,0.48,91.92000000000004,0.5165733964700815
569,http://fund.eastmoney.com/000689.html,2.87,83.37000000000002,3.401683062700011
570,http://fund.eastmoney.com/000690.html,14.550000000000002,93.32999999999998,15.424573306477265
571,http://fund.eastmoney.com/000692.html,0,11.89,0
574,http://fund.eastmoney.com/000695.html,0.45,21.160000000000007,2.030685920577617
575,http://fund.eastmoney.com/000696.html,0,84.41999999999999,0
577,http://fund.eastmoney.com/000698.html,0.5,86.06000000000002,0.5743165632896852
583,http://fund.eastmoney.com/000706.html,3.15,36.389999999999986,8.424712489970583
585,http://fund.eastmoney.com/000708.html,0,11.660000000000007,0
588,http://fund.eastmoney.com/000711.html,0,92.72000000000001,0
591,http://fund.eastmoney.com/000714.html,0.44,8.759999999999996,4.508196721311477
594,http://fund.eastmoney.com/000717.html,7.31,87.7,8.241262683201803
600,http://fund.eastmoney.com/000723.html,0,18.349999999999994,0
604,http://fund.eastmoney.com/000727.html,1.44,92.20000000000003,1.545064377682403
606,http://fund.eastmoney.com/000729.html,5.95,81.46000000000004,7.21561969439728
614,http://fund.eastmoney.com/000739.html,0,55.63000000000001,0
617,http://fund.eastmoney.com/000742.html,0,77.02999999999999,0
618,http://fund.eastmoney.com/000743.html,1.18,59.58999999999999,1.947516091764318
619,http://fund.eastmoney.com/000744.html,0,1.71,0
620,http://fund.eastmoney.com/000745.html,0,1.71,0
621,http://fund.eastmoney.com/000746.html,0,91.93000000000004,0
622,http://fund.eastmoney.com/000747.html,0,58.969999999999985,0
624,http://fund.eastmoney.com/000749.html,0.14,1.87,4.878048780487806
626,http://fund.eastmoney.com/000751.html,0,82.67,0
628,http://fund.eastmoney.com/000753.html,0.63,23.47,2.5745811197384554
629,http://fund.eastmoney.com/000754.html,0.63,23.47,2.5745811197384554
630,http://fund.eastmoney.com/000755.html,0.09999999999999999,95.00000000000006,0.1041666666666666
632,http://fund.eastmoney.com/000757.html,0,70.69999999999999,0
631,http://fund.eastmoney.com/000756.html,9.940000000000001,84.13999999999997,11.67488841907447
636,http://fund.eastmoney.com/000761.html,2.29,90.77000000000001,2.495368856924921
638,http://fund.eastmoney.com/000763.html,0,13.49,0
637,http://fund.eastmoney.com/000762.html,0,25.790000000000003,0
642,http://fund.eastmoney.com/000767.html,0,63.859999999999985,0
643,http://fund.eastmoney.com/000768.html,0,4.12,0
644,http://fund.eastmoney.com/000769.html,0,4.12,0
645,http://fund.eastmoney.com/000770.html,0,4.12,0
647,http://fund.eastmoney.com/000772.html,0,43.410000000000004,0
649,http://fund.eastmoney.com/000774.html,0,14.280000000000001,0
650,http://fund.eastmoney.com/000775.html,0,14.280000000000001,0
652,http://fund.eastmoney.com/000778.html,0.07,81.49999999999999,0.08484848484848487
651,http://fund.eastmoney.com/000776.html,0,14.280000000000001,0
654,http://fund.eastmoney.com/000780.html,0.02,94.00000000000014,0.021052631578947337
655,http://fund.eastmoney.com/000781.html,0,3.36,0
656,http://fund.eastmoney.com/000782.html,0,3.36,0
662,http://fund.eastmoney.com/000788.html,13.46,80.95000000000002,16.424649176327026
667,http://fund.eastmoney.com/000793.html,0.6200000000000001,87.13999999999999,0.7034263671431815
668,http://fund.eastmoney.com/000794.html,0.8200000000000001,93.54000000000005,0.8673577321768559
670,http://fund.eastmoney.com/000796.html,0.8200000000000001,93.54000000000005,0.8673577321768559
673,http://fund.eastmoney.com/000800.html,1.6800000000000002,93.58000000000003,1.7762740537111439
676,http://fund.eastmoney.com/000803.html,0.83,91.29000000000002,0.8993390399826632
677,http://fund.eastmoney.com/000804.html,0,0.01,0
678,http://fund.eastmoney.com/000805.html,0,82.73,0
681,http://fund.eastmoney.com/000810.html,0,15.42,0
682,http://fund.eastmoney.com/000812.html,0,15.42,0
689,http://fund.eastmoney.com/000822.html,2.24,67.33,3.2782086931069814
690,http://fund.eastmoney.com/000823.html,0,72.73000000000003,0
691,http://fund.eastmoney.com/000824.html,0,73.15999999999998,0
692,http://fund.eastmoney.com/000825.html,0,73.15999999999998,0
693,http://fund.eastmoney.com/000826.html,3.72,94.89000000000001,3.879445197622275
694,http://fund.eastmoney.com/000827.html,3.72,94.89000000000001,3.879445197622275
695,http://fund.eastmoney.com/000828.html,1.01,94.82,1.0540596952619496
698,http://fund.eastmoney.com/000831.html,1.98,83.62000000000002,2.3398723705979667
701,http://fund.eastmoney.com/000834.html,0,92.96,0
702,http://fund.eastmoney.com/000835.html,1.25,94.41999999999997,1.309997904003354
707,http://fund.eastmoney.com/000841.html,0,14.829999999999998,0
709,http://fund.eastmoney.com/000843.html,0,14.829999999999998,0
710,http://fund.eastmoney.com/000844.html,1.6099999999999999,42.48999999999998,3.702000459875835
711,http://fund.eastmoney.com/000845.html,0.46,48.03999999999996,0.9380097879282226
715,http://fund.eastmoney.com/000849.html,0,90.03000000000003,0
716,http://fund.eastmoney.com/000850.html,0,90.03000000000003,0
717,http://fund.eastmoney.com/000854.html,0.02,88.06000000000006,0.02245677071637097
722,http://fund.eastmoney.com/000859.html,0.41,11.450000000000001,3.293172690763052
727,http://fund.eastmoney.com/000865.html,10.83,23.359999999999996,44.458128078817744
728,http://fund.eastmoney.com/000866.html,0.9,80.36999999999999,1.1060587440088485
729,http://fund.eastmoney.com/000867.html,1,94.00000000000001,1.0526315789473684
732,http://fund.eastmoney.com/000870.html,0,94.50000000000001,0
737,http://fund.eastmoney.com/000875.html,0,10.110000000000003,0
738,http://fund.eastmoney.com/000876.html,0,10.110000000000003,0
739,http://fund.eastmoney.com/000877.html,0.83,92.07999999999998,0.8917060593038248
740,http://fund.eastmoney.com/000878.html,0,89.90000000000003,0
741,http://fund.eastmoney.com/000879.html,0,89.90000000000003,0
742,http://fund.eastmoney.com/000880.html,13.090000000000002,91.16000000000001,14.203559027777779
745,http://fund.eastmoney.com/000884.html,0.02,81.59000000000003,0.02421600678048189
746,http://fund.eastmoney.com/000885.html,0,79.78000000000002,0
747,http://fund.eastmoney.com/000886.html,3.05,89.47,3.3712832983309386
749,http://fund.eastmoney.com/000889.html,0,4.08,0
750,http://fund.eastmoney.com/000890.html,0,4.08,0
748,http://fund.eastmoney.com/000887.html,0,4.3,0
752,http://fund.eastmoney.com/000892.html,0,0.04,0
753,http://fund.eastmoney.com/000893.html,7.35,91.59000000000003,7.938222270223563
756,http://fund.eastmoney.com/000896.html,0,4.3,0
757,http://fund.eastmoney.com/000897.html,0,4.3,0
754,http://fund.eastmoney.com/000894.html,0,12.690000000000001,0
760,http://fund.eastmoney.com/000900.html,0.16,9.78,1.4842300556586272
764,http://fund.eastmoney.com/000904.html,0,71.01000000000002,0
766,http://fund.eastmoney.com/000906.html,0,88.40000000000003,0
772,http://fund.eastmoney.com/000913.html,6.94,87.19,7.86937294477832
774,http://fund.eastmoney.com/000916.html,2.44,90.16000000000005,2.6766125493637545
780,http://fund.eastmoney.com/000924.html,12.819999999999999,93.25000000000007,13.602122015915107
781,http://fund.eastmoney.com/000925.html,1.19,90.09,1.3064002634756833
782,http://fund.eastmoney.com/000926.html,0.77,94.62000000000008,0.805270863836017
783,http://fund.eastmoney.com/000927.html,0,68.85,0
784,http://fund.eastmoney.com/000928.html,1.67,58.5,2.80672268907563
787,http://fund.eastmoney.com/000931.html,0,4.98,0
788,http://fund.eastmoney.com/000932.html,0,0.81,0
789,http://fund.eastmoney.com/000933.html,0,0.81,0
790,http://fund.eastmoney.com/000934.html,0,74.93000000000002,0
791,http://fund.eastmoney.com/000935.html,0,90.09000000000006,0
792,http://fund.eastmoney.com/000936.html,0,78.36000000000006,0
795,http://fund.eastmoney.com/000939.html,6.13,84.96999999999998,7.130394323601258
796,http://fund.eastmoney.com/000940.html,4.39,90.88999999999999,4.777451300467951
800,http://fund.eastmoney.com/000945.html,0.8500000000000001,86.24000000000005,0.9743237047226039
801,http://fund.eastmoney.com/000946.html,0.8500000000000001,86.24000000000005,0.9743237047226039
802,http://fund.eastmoney.com/000948.html,0,0,0
803,http://fund.eastmoney.com/000950.html,0,3.849999999999999,0
806,http://fund.eastmoney.com/000953.html,0.26,42.90999999999999,0.5921202459576408
807,http://fund.eastmoney.com/000954.html,0.26,42.90999999999999,0.5921202459576408
808,http://fund.eastmoney.com/000955.html,1.55,84.41999999999999,1.814563334113791
809,http://fund.eastmoney.com/000958.html,0,12.210000000000003,0
810,http://fund.eastmoney.com/000959.html,0,12.210000000000003,0
811,http://fund.eastmoney.com/000960.html,0,88.71000000000001,0
814,http://fund.eastmoney.com/000963.html,0,89.35000000000005,0
816,http://fund.eastmoney.com/000966.html,2.46,68.04,3.5631517960602546
817,http://fund.eastmoney.com/000967.html,1.68,90.5900000000002,1.8342613822469662
818,http://fund.eastmoney.com/000968.html,5.260000000000001,93.82000000000001,5.547352879139423
819,http://fund.eastmoney.com/000969.html,0,92.61000000000003,0
820,http://fund.eastmoney.com/000970.html,0.01,88.20000000000003,0.011210762331838561
821,http://fund.eastmoney.com/000971.html,4.9799999999999995,92.98000000000023,5.29899978718875
822,http://fund.eastmoney.com/000972.html,3.909999999999999,41.89999999999997,9.114219114219118
823,http://fund.eastmoney.com/000973.html,1.29,13.17,9.103740296400847
824,http://fund.eastmoney.com/000974.html,1.2000000000000002,93.55000000000001,1.269169751454257
827,http://fund.eastmoney.com/000977.html,6.43,82.78999999999996,7.673946771691136
